,ID Emprego,Categoria Emprego,Faixa Salarial de,Faixa Salarial até
2439,550689,Building Operations & Maintenance,33558.0,54820.0
2440,533503,"Administration & Human Resources Engineering, Architecture, & Planning",120000.0,150000.0
2441,539031,"Policy, Research & Analysis Social Services",70611.0,105138.0
2442,521217,"Engineering, Architecture, & Planning",74650.0,100000.0
2443,534529,Legal Affairs,37611.0,43253.0
2444,466861,"Finance, Accounting, & Procurement",53057.0,77124.0
2445,541318,Health,42150.0,58163.0
2446,551206,"Administration & Human Resources Health Policy, Research & Analysis",54100.0,62215.0
2447,550302,"Engineering, Architecture, & Planning",83189.0,83189.0
2448,535329,"Technology, Data & Innovation Policy, Research & Analysis",65000.0,79000.0
2449,527789,Building Operations & Maintenance,52.79,52.79
2450,544851,Legal Affairs,63228.0,72712.0
2451,549002,"Technology, Data & Innovation Social Services",58695.0,89699.0
2452,531064,Health,82.23,88.13
2453,538391,Constituent Services & Community Programs,54100.0,83981.0
2454,546237,"Engineering, Architecture, & Planning",59265.0,59265.0
2455,531622,Social Services,42389.0,71046.0
2456,545397,"Engineering, Architecture, & Planning",90114.0,122168.0
2457,543254,"Administration & Human Resources Communications & Intergovernmental Affairs Policy, Research & Analysis",54100.0,83981.0
2458,523073,"Finance, Accounting, & Procurement Legal Affairs",98388.0,98388.0
2459,549193,Social Services,73029.0,88000.0
2460,519196,"Policy, Research & Analysis Social Services",84451.0,113550.0
2461,533441,"Engineering, Architecture, & Planning",57078.0,65640.0
2462,533943,Social Services,20.9814,34.9174
2463,546341,Communications & Intergovernmental Affairs,36390.0,41848.0
2464,528331,Constituent Services & Community Programs Social Services,29.6114,29.6114
2465,551356,"Finance, Accounting, & Procurement",74730.0,130000.0
2466,552525,Constituent Services & Community Programs,60000.0,70000.0
2467,546194,Legal Affairs,79620.0,91563.0
2468,539147,"Finance, Accounting, & Procurement",65208.0,95993.0
2469,550200,"Finance, Accounting, & Procurement",71423.0,107032.0
2470,469360,Legal Affairs,58700.0,122000.0
2471,343755,Health,78429.0,78429.0
2472,518341,Constituent Services & Community Programs,64749.0,134280.0
2473,551757,"Technology, Data & Innovation",43392.0,58918.0
2474,552553,Administration & Human Resources,80931.0,195000.0
2475,552007,Administration & Human Resources,55000.0,55000.0
2476,540098,"Engineering, Architecture, & Planning",94283.0,108426.0
2477,540538,"Constituent Services & Community Programs Public Safety, Inspections, & Enforcement",24.2505,24.2505
2478,550349,"Finance, Accounting, & Procurement",50972.0,66000.0
2479,535786,"Health Public Safety, Inspections, & Enforcement",41483.0,47705.0
2480,530252,"Public Safety, Inspections, & Enforcement",64922.0,118450.0
2481,541590,"Finance, Accounting, & Procurement Policy, Research & Analysis",51550.0,65604.0
2482,540677,"Communications & Intergovernmental Affairs Legal Affairs Policy, Research & Analysis",75000.0,110000.0
2483,531462,"Technology, Data & Innovation",130000.0,130000.0
2484,538056,"Communications & Intergovernmental Affairs Policy, Research & Analysis Social Services",58700.0,161534.0
2485,539621,"Health Public Safety, Inspections, & Enforcement",31377.0,36083.0
2486,527824,Building Operations & Maintenance,52.79,52.79
2487,528522,"Technology, Data & Innovation Social Services",58700.0,121000.0
2488,536287,"Finance, Accounting, & Procurement Policy, Research & Analysis",51550.0,65604.0
2489,534474,Communications & Intergovernmental Affairs Legal Affairs Social Services,79620.0,95000.0
2490,531147,Legal Affairs,75121.0,133040.0
2491,543004,"Technology, Data & Innovation",90000.0,100000.0
2492,522610,Constituent Services & Community Programs,54100.0,54100.0
2493,526228,"Engineering, Architecture, & Planning",57078.0,85646.0
2494,515104,Health,76174.0,76174.0
2495,548940,"Public Safety, Inspections, & Enforcement",53563.0,61800.0
2496,500294,"Public Safety, Inspections, & Enforcement",58167.0,58167.0
2497,544143,Administration & Human Resources Constituent Services & Community Programs Communications & Intergovernmental Affairs,47418.0,69462.0
2498,552226,"Public Safety, Inspections, & Enforcement",51340.0,78045.0
2499,507001,"Technology, Data & Innovation",31836.0,46278.0
2500,531048,"Technology, Data & Innovation",90000.0,110000.0
2501,514878,"Finance, Accounting, & Procurement Health",62470.0,80008.0
2502,535441,"Finance, Accounting, & Procurement",60000.0,78966.0
2503,547235,"Legal Affairs Policy, Research & Analysis Public Safety, Inspections, & Enforcement",190000.0,190000.0
2504,552362,"Engineering, Architecture, & Planning",74650.0,109409.0
2505,536742,Administration & Human Resources Social Services,58695.0,89699.0
2506,266529,Communications & Intergovernmental Affairs,36270.0,41710.0
2507,551871,Legal Affairs,53124.0,61093.0
2508,537418,"Engineering, Architecture, & Planning",72063.0,92700.0
2509,549948,"Technology, Data & Innovation",75000.0,113000.0
2510,510622,"Health Policy, Research & Analysis",75504.0,86830.0
2511,523967,Constituent Services & Community Programs,54100.0,83981.0
2512,548426,"Engineering, Architecture, & Planning Public Safety, Inspections, & Enforcement",57078.0,85646.0
2513,545723,"Legal Affairs Public Safety, Inspections, & Enforcement",165000.0,165000.0
2514,501549,"Technology, Data & Innovation",75000.0,120000.0
2515,551561,Building Operations & Maintenance,65640.0,65640.0
2516,528148,Constituent Services & Community Programs Social Services,29.6114,45.9666
2517,535599,"Engineering, Architecture, & Planning",72038.0,162180.0
2518,209609,Clerical & Administrative Support,28965.0,43152.0
2519,520786,"Engineering, Architecture, & Planning",74650.0,109409.0
2520,495040,"Health Policy, Research & Analysis",64140.0,70554.0
2521,531441,"Technology, Data & Innovation",92194.0,119610.0
2522,550050,Building Operations & Maintenance,40065.0,65449.0
2523,534387,Health,71379.0,82086.0
2524,540901,"Technology, Data & Innovation Legal Affairs Policy, Research & Analysis Public Safety, Inspections, & Enforcement",54786.0,54786.0
2525,536467,Administration & Human Resources,90000.0,100000.0
2526,545521,"Public Safety, Inspections, & Enforcement",42507.0,48883.0
2527,545770,"Engineering, Architecture, & Planning",75504.0,94761.0
2528,552125,Constituent Services & Community Programs,38333.0,44083.0
2529,537087,Administration & Human Resources,60718.0,69826.0
2530,552915,"Legal Affairs Public Safety, Inspections, & Enforcement",50000.0,50000.0
2531,540768,"Administration & Human Resources Technology, Data & Innovation",81951.0,94244.0
2532,524643,"Technology, Data & Innovation",75000.0,125000.0
2533,551036,Legal Affairs,43197.0,49677.0
2534,551036,Legal Affairs,43197.0,49677.0
2535,546434,"Communications & Intergovernmental Affairs Policy, Research & Analysis",76294.0,108156.0
2536,546125,Legal Affairs,73579.0,153666.0
2537,549860,"Technology, Data & Innovation",85371.0,98177.0
2538,532225,"Public Safety, Inspections, & Enforcement",64230.0,80000.0
2539,526961,"Policy, Research & Analysis",64140.0,77609.0
2540,537418,"Engineering, Architecture, & Planning",72063.0,92700.0
2541,550005,"Engineering, Architecture, & Planning Public Safety, Inspections, & Enforcement",74650.0,109409.0
2542,544143,Administration & Human Resources Constituent Services & Community Programs Communications & Intergovernmental Affairs,47418.0,69462.0
2543,550924,"Finance, Accounting, & Procurement",55000.0,55000.0
2544,536458,Constituent Services & Community Programs,51132.0,78966.0
2545,545811,"Engineering, Architecture, & Planning",57078.0,85646.0
2546,535660,"Engineering, Architecture, & Planning",90114.0,103631.0
2547,542157,"Finance, Accounting, & Procurement",60718.0,69826.0
2548,531903,"Finance, Accounting, & Procurement",135000.0,145000.0
2549,550092,Constituent Services & Community Programs,54100.0,83981.0
2550,540473,"Legal Affairs Public Safety, Inspections, & Enforcement",80440.0,167610.0
2551,551750,Communications & Intergovernmental Affairs,426.24,426.24
2552,496363,Health,97830.0,199650.0
2553,534240,"Policy, Research & Analysis",66322.0,76270.0
2554,533307,Health,51862.0,51862.0
2555,547433,"Engineering, Architecture, & Planning Public Safety, Inspections, & Enforcement",15.5,19.9
2556,540861,"Engineering, Architecture, & Planning",57078.0,65640.0
2557,539178,Administration & Human Resources,71423.0,87763.0
2558,548063,Administration & Human Resources,94715.0,117000.0
2559,529694,"Health Public Safety, Inspections, & Enforcement",45439.0,52255.0
2560,522953,Legal Affairs,75121.0,133040.0
2561,531834,"Engineering, Architecture, & Planning",67757.0,98128.0
2562,543613,Constituent Services & Community Programs,37398.0,42191.0
2563,439867,Constituent Services & Community Programs Social Services,60193.0,80000.0
2564,534927,Constituent Services & Community Programs,41660.0,47909.0
2565,534927,Constituent Services & Community Programs,41660.0,47909.0
2566,536287,"Finance, Accounting, & Procurement Policy, Research & Analysis",51550.0,65604.0
2567,548193,"Engineering, Architecture, & Planning",72038.0,168598.0
2568,442559,Building Operations & Maintenance,30909.0,44930.0
2569,547385,"Engineering, Architecture, & Planning",67757.0,77921.0
2570,478951,Legal Affairs,95000.0,95000.0
2571,552745,"Technology, Data & Innovation",145000.0,145000.0
2572,544501,Constituent Services & Community Programs Social Services,54100.0,62215.0
2573,552415,Building Operations & Maintenance,54100.0,83981.0
2574,533608,Legal Affairs,75121.0,133040.0
2575,540899,"Technology, Data & Innovation Legal Affairs Public Safety, Inspections, & Enforcement",115000.0,115000.0
2576,542315,"Finance, Accounting, & Procurement",70611.0,105138.0
2577,542315,"Finance, Accounting, & Procurement",70611.0,105138.0
2578,531554,"Administration & Human Resources Policy, Research & Analysis",95000.0,110000.0
2579,528240,"Public Safety, Inspections, & Enforcement",34834.0,50207.0
2580,533537,"Public Safety, Inspections, & Enforcement",30.0,45.9666
2581,550039,"Policy, Research & Analysis",95000.0,100812.0
2582,541257,"Communications & Intergovernmental Affairs Engineering, Architecture, & Planning Policy, Research & Analysis",180000.0,200000.0
2583,438843,"Administration & Human Resources Technology, Data & Innovation",19.9179,32.2677
2584,543753,"Finance, Accounting, & Procurement",41395.0,50000.0
2585,520198,Administration & Human Resources Health,70611.0,99000.0
2586,546784,"Public Safety, Inspections, & Enforcement",42507.0,48883.0
2587,534974,Health,73027.0,83981.0
2588,551433,Administration & Human Resources,53057.0,70000.0
2589,534229,Building Operations & Maintenance,315.07,315.07
2590,531856,"Technology, Data & Innovation",98901.0,120000.0
2591,530607,"Engineering, Architecture, & Planning",90000.0,100000.0
2592,524525,"Technology, Data & Innovation",66597.0,76587.0
2593,552457,Legal Affairs,90000.0,153666.0
2594,531816,"Finance, Accounting, & Procurement Policy, Research & Analysis",56013.0,84862.0
2595,535365,"Policy, Research & Analysis",16.0,19.0
2596,315372,Administration & Human Resources,43319.0,54913.0
2597,549375,"Engineering, Architecture, & Planning",51413.0,59125.0
2598,435652,"Technology, Data & Innovation",47948.0,60000.0
2599,537744,Building Operations & Maintenance,59938.0,64231.0
2600,522101,Social Services,54100.0,62215.0
2601,547026,"Technology, Data & Innovation",0.0,160000.0
2602,552065,"Technology, Data & Innovation",22.4357,25.8013
2603,493277,"Administration & Human Resources Public Safety, Inspections, & Enforcement",56041.0,75318.0
2604,542148,"Constituent Services & Community Programs Finance, Accounting, & Procurement",36390.0,41848.0
2605,532917,"Technology, Data & Innovation",58700.0,75000.0
2606,549909,"Finance, Accounting, & Procurement",54100.0,62215.0
2607,547444,"Engineering, Architecture, & Planning Policy, Research & Analysis Public Safety, Inspections, & Enforcement",15.5,19.9
2608,545837,"Technology, Data & Innovation Social Services",92194.0,106023.0
2609,534493,Social Services,54100.0,62215.0
2610,528982,"Finance, Accounting, & Procurement",53797.0,61866.0
2611,527894,Social Services,58700.0,102226.0
2612,539582,"Engineering, Architecture, & Planning",57078.0,85646.0
2613,534211,"Policy, Research & Analysis Social Services",102292.0,163512.0
2614,548157,"Technology, Data & Innovation",100000.0,140000.0
2615,541785,Legal Affairs,79620.0,117541.0
2616,549800,Legal Affairs,63228.0,72712.0
2617,534718,"Engineering, Architecture, & Planning",42114.0,59724.0
2618,549932,"Policy, Research & Analysis",75504.0,86830.0
2619,527125,Health,35888.0,40544.0
2620,551554,"Finance, Accounting, & Procurement",75000.0,85000.0
2621,546628,"Technology, Data & Innovation Social Services",92194.0,106023.0
2622,469407,Legal Affairs,79620.0,117000.0
2623,523652,Health,60718.0,80000.0
2624,552636,"Technology, Data & Innovation",58839.0,75000.0
2625,523879,Building Operations & Maintenance,45811.0,51766.0
2626,532374,"Engineering, Architecture, & Planning",74650.0,99500.0
2627,532864,"Technology, Data & Innovation Policy, Research & Analysis",110000.0,130000.0
2628,535301,"Technology, Data & Innovation",70000.0,81000.0
2629,551087,Legal Affairs,51079.0,58741.0
2630,523076,"Finance, Accounting, & Procurement Policy, Research & Analysis",51550.0,73806.0
2631,535559,"Technology, Data & Innovation",100000.0,140000.0
2632,550471,"Finance, Accounting, & Procurement Social Services",130000.0,150000.0
2633,551469,"Engineering, Architecture, & Planning",59661.0,80000.0
2634,502860,Health Building Operations & Maintenance,34027.0,47967.0
2635,529610,"Constituent Services & Community Programs Policy, Research & Analysis Social Services",72000.0,90000.0
2636,531316,Communications & Intergovernmental Affairs Health,58700.0,95000.0
2637,500106,"Finance, Accounting, & Procurement",58700.0,161534.0
2638,530593,Constituent Services & Community Programs,62470.0,80008.0
2639,543528,"Technology, Data & Innovation",88936.0,223761.0
2640,464235,"Engineering, Architecture, & Planning Policy, Research & Analysis",49328.0,56727.0
2641,530322,"Constituent Services & Community Programs Communications & Intergovernmental Affairs Finance, Accounting, & Procurement Social Services",36390.0,41848.0
2642,538958,Legal Affairs,79620.0,117541.0
2643,531260,"Engineering, Architecture, & Planning",83399.0,103307.0
2644,551580,Constituent Services & Community Programs,74650.0,85847.0
2645,537483,Building Operations & Maintenance,36474.0,41216.0
2646,544000,"Health Legal Affairs Public Safety, Inspections, & Enforcement Social Services",70000.0,70000.0
2647,542354,"Policy, Research & Analysis",61302.0,70497.0
2648,545088,"Public Safety, Inspections, & Enforcement",61302.0,70497.0
2649,539563,"Technology, Data & Innovation Policy, Research & Analysis",80517.0,94961.0
2650,535868,"Engineering, Architecture, & Planning",57078.0,82500.0
2651,527849,Legal Affairs,145000.0,180000.0
2652,543626,Constituent Services & Community Programs Social Services,54100.0,62215.0
2653,543528,"Technology, Data & Innovation",88936.0,223761.0
2654,546031,"Communications & Intergovernmental Affairs Legal Affairs Policy, Research & Analysis",50000.0,55000.0
2655,548675,"Finance, Accounting, & Procurement",65232.0,118167.0
2656,529382,"Policy, Research & Analysis Social Services",62470.0,76868.0
2657,538095,"Technology, Data & Innovation",100000.0,160000.0
2658,529692,"Health Public Safety, Inspections, & Enforcement",45722.0,52580.0
2659,530408,"Public Safety, Inspections, & Enforcement",53563.0,61598.0
2660,533913,Constituent Services & Community Programs Social Services,54100.0,83981.0
2661,530602,"Engineering, Architecture, & Planning",85000.0,95000.0
2662,358147,Health,73576.0,73576.0
2663,546568,"Constituent Services & Community Programs Engineering, Architecture, & Planning Building Operations & Maintenance Policy, Research & Analysis",64140.0,77609.0
2664,537587,"Technology, Data & Innovation",42798.0,55908.0
2665,521932,"Policy, Research & Analysis",75504.0,86830.0
2666,513476,"Technology, Data & Innovation",42150.0,58163.0
2667,543256,"Policy, Research & Analysis",94283.0,108426.0
2668,534512,Social Services,88936.0,223761.0
2669,545521,"Public Safety, Inspections, & Enforcement",42507.0,48883.0
2670,525196,Administration & Human Resources Legal Affairs,43834.0,50409.0
2671,508883,Social Services,54100.0,62215.0
2672,551514,"Technology, Data & Innovation",35.0,40.0
2673,543897,Constituent Services & Community Programs,32850.0,40017.0
2674,538224,Constituent Services & Community Programs,54100.0,83981.0
2675,535050,"Engineering, Architecture, & Planning",65208.0,74000.0
2676,549924,Communications & Intergovernmental Affairs,74650.0,85847.0
2677,552368,"Technology, Data & Innovation",110000.0,140000.0
2678,547878,"Technology, Data & Innovation Policy, Research & Analysis",58700.0,80000.0
2679,533614,"Finance, Accounting, & Procurement",120000.0,140000.0
2680,532461,"Technology, Data & Innovation",100000.0,140000.0
2681,550278,Building Operations & Maintenance,40065.0,65449.0
2682,541811,"Finance, Accounting, & Procurement",50972.0,82730.0
2683,541571,"Technology, Data & Innovation",100000.0,120000.0
2684,529251,Social Services,31.04,31.04
2685,536724,Administration & Human Resources Social Services,53057.0,77124.0
2686,544477,"Engineering, Architecture, & Planning",53702.0,146121.0
2687,538166,"Policy, Research & Analysis",72038.0,192152.0
2688,536305,"Constituent Services & Community Programs Policy, Research & Analysis",62470.0,80008.0
2689,532230,"Public Safety, Inspections, & Enforcement",45113.0,55000.0
2690,512403,Health,54100.0,62215.0
2691,552118,Constituent Services & Community Programs,38333.0,44083.0
2692,532209,Administration & Human Resources Health,67757.0,77921.0
2693,539455,Health,79.23,84.86
2694,531895,"Finance, Accounting, & Procurement",70611.0,81203.0
2695,552237,Administration & Human Resources,58695.0,67499.0
2696,540471,Legal Affairs,41483.0,47705.0
2697,540471,Legal Affairs,41483.0,47705.0
2698,538563,"Constituent Services & Community Programs Communications & Intergovernmental Affairs Finance, Accounting, & Procurement Social Services",70611.0,81203.0
2699,518341,Constituent Services & Community Programs,64749.0,134280.0
2700,529928,Administration & Human Resources,36390.0,55228.0
2701,544736,"Engineering, Architecture, & Planning Public Safety, Inspections, & Enforcement",51535.0,59265.0
2702,546322,"Policy, Research & Analysis",74650.0,109409.0
2703,546829,"Engineering, Architecture, & Planning",54100.0,62215.0
2704,500485,"Engineering, Architecture, & Planning",67757.0,98128.0
2705,543759,"Engineering, Architecture, & Planning Public Safety, Inspections, & Enforcement",57078.0,85646.0
2706,485572,Social Services,60793.0,69912.0
2707,530605,Administration & Human Resources,36390.0,55228.0
2708,535429,"Engineering, Architecture, & Planning Public Safety, Inspections, & Enforcement",57078.0,85646.0
2709,544291,Legal Affairs,120000.0,145000.0
2710,526173,Legal Affairs,83158.0,95632.0
2711,544475,"Legal Affairs Policy, Research & Analysis",61469.0,83000.0
2712,268307,Administration & Human Resources,30580.0,35098.0
2713,268307,Administration & Human Resources,30580.0,35098.0
2714,537339,Legal Affairs,83158.0,115000.0
2715,504066,"Administration & Human Resources Engineering, Architecture, & Planning Policy, Research & Analysis",74650.0,109409.0
2716,527831,Building Operations & Maintenance,56.8,56.8
2717,534371,Social Services,73027.0,98484.0
2718,534631,Administration & Human Resources,42293.0,42293.0
2719,530537,Legal Affairs,62397.0,75760.0
2720,440244,"Legal Affairs Policy, Research & Analysis",79620.0,110000.0
2721,549649,Administration & Human Resources,43929.0,57093.0
2722,540243,Legal Affairs,79620.0,91563.0
2723,534714,"Engineering, Architecture, & Planning",112000.0,120000.0
2724,552774,Constituent Services & Community Programs,38333.0,44083.0
2725,540906,"Technology, Data & Innovation Public Safety, Inspections, & Enforcement",75197.0,75197.0
2726,500072,"Public Safety, Inspections, & Enforcement",110000.0,120000.0
2727,536383,"Health Public Safety, Inspections, & Enforcement",51345.0,58020.0
2728,526450,Social Services,47418.0,54531.0
2729,529027,Health,150000.0,165000.0
2730,534062,Constituent Services & Community Programs Communications & Intergovernmental Affairs,95000.0,110000.0
2731,533617,"Finance, Accounting, & Procurement",110000.0,133900.0
2732,513665,Administration & Human Resources Social Services,36390.0,41848.0
2733,539188,"Policy, Research & Analysis",51862.0,65360.0
2734,532865,"Engineering, Architecture, & Planning Technology, Data & Innovation",18.0,19.0
2735,549947,Constituent Services & Community Programs,127410.0,137410.0
2736,534745,"Finance, Accounting, & Procurement Social Services",62470.0,71840.0
2737,533896,Building Operations & Maintenance Social Services,375.06,375.06
2738,552548,"Engineering, Architecture, & Planning",80557.0,111917.0
2739,547959,"Health Policy, Research & Analysis",96772.0,127557.0
2740,527782,Building Operations & Maintenance,67.72,67.72
2741,535696,"Health Public Safety, Inspections, & Enforcement",45722.0,45722.0
2742,530804,"Constituent Services & Community Programs Finance, Accounting, & Procurement Health",58700.0,90000.0
2743,533139,Health,54100.0,62215.0
2744,548301,Building Operations & Maintenance,240.8,240.8
2745,532949,"Communications & Intergovernmental Affairs Policy, Research & Analysis",84468.0,97138.0
2746,518558,"Technology, Data & Innovation",97138.0,111003.0
2747,551826,"Finance, Accounting, & Procurement",80000.0,80000.0
2748,495351,Constituent Services & Community Programs,57500.0,69500.0
2749,495351,Constituent Services & Community Programs,57500.0,69500.0
2750,538106,"Public Safety, Inspections, & Enforcement",58167.0,58167.0
2751,552735,Administration & Human Resources,104000.0,110000.0
2752,541241,"Public Safety, Inspections, & Enforcement",45722.0,52580.0
2753,510666,"Health Policy, Research & Analysis",64140.0,70554.0
2754,527010,"Public Safety, Inspections, & Enforcement",36474.0,42419.0
2755,530518,"Administration & Human Resources Constituent Services & Community Programs Communications & Intergovernmental Affairs Finance, Accounting, & Procurement Social Services",53057.0,61015.0
2756,492332,"Communications & Intergovernmental Affairs Policy, Research & Analysis",65731.0,75591.0
2757,533043,Building Operations & Maintenance,279.3,279.3
2758,548853,Administration & Human Resources,17.67,17.67
2759,543624,Constituent Services & Community Programs Social Services,54100.0,62215.0
2760,536677,Administration & Human Resources Social Services,36390.0,58953.0
2761,534051,Legal Affairs,62397.0,75760.0
2762,544519,Constituent Services & Community Programs,38333.0,63794.0
2763,520597,"Engineering, Architecture, & Planning",92194.0,130372.0
2764,549005,Legal Affairs,79620.0,91563.0
2765,509076,Health,47155.0,58566.0
2766,276648,Administration & Human Resources,33875.0,54879.0
2767,535987,Legal Affairs,63228.0,72712.0
2768,543275,"Technology, Data & Innovation",75000.0,140000.0
2769,485572,Social Services,60793.0,69912.0
2770,538215,Administration & Human Resources,54100.0,83981.0
2771,552445,"Policy, Research & Analysis",74650.0,85847.0
2772,546721,"Communications & Intergovernmental Affairs Finance, Accounting, & Procurement Policy, Research & Analysis",94715.0,99257.0
2773,540298,"Health Public Safety, Inspections, & Enforcement",45722.0,45722.0
2774,546028,Administration & Human Resources,29.6114,29.6114
2775,442559,Building Operations & Maintenance,30909.0,44930.0
2776,285463,"Administration & Human Resources Public Safety, Inspections, & Enforcement",60435.0,161497.0
2777,513478,"Technology, Data & Innovation",62470.0,80008.0
2778,474023,Legal Affairs,71423.0,82137.0
2779,529227,"Public Safety, Inspections, & Enforcement",36390.0,41848.0
2780,529227,"Public Safety, Inspections, & Enforcement",36390.0,41848.0
2781,542118,Health,54100.0,83981.0
2782,535591,"Health Policy, Research & Analysis",84468.0,97138.0
2783,535331,"Engineering, Architecture, & Planning",75504.0,86830.0
2784,529586,"Technology, Data & Innovation",90000.0,100000.0
2785,527779,Building Operations & Maintenance,29.98,31.16
2786,525579,Health,51345.0,58020.0
2787,540157,"Health Policy, Research & Analysis",64140.0,64140.0
2788,531613,"Finance, Accounting, & Procurement",65000.0,79000.0
2789,541807,Constituent Services & Community Programs,38333.0,63794.0
2790,551826,"Finance, Accounting, & Procurement",80000.0,80000.0
2791,518579,Constituent Services & Community Programs,54100.0,83981.0
2792,546727,"Technology, Data & Innovation",85000.0,95000.0
2793,551831,"Finance, Accounting, & Procurement",36390.0,41848.0
2794,457673,"Constituent Services & Community Programs Communications & Intergovernmental Affairs Public Safety, Inspections, & Enforcement",15.45,19.33
2795,545814,"Engineering, Architecture, & Planning",67757.0,98128.0
2796,534096,"Policy, Research & Analysis",57078.0,75000.0
2797,538044,"Policy, Research & Analysis",57078.0,77673.0
2798,524202,Constituent Services & Community Programs,15.45,17.65
2799,550727,"Public Safety, Inspections, & Enforcement",60213.0,69245.0
2800,543357,"Technology, Data & Innovation",61470.0,70691.0
2801,541555,"Technology, Data & Innovation Policy, Research & Analysis",94283.0,122290.0
2802,538056,"Communications & Intergovernmental Affairs Policy, Research & Analysis Social Services",58700.0,161534.0
2803,551825,Communications & Intergovernmental Affairs,60718.0,90000.0
2804,549874,"Administration & Human Resources Public Safety, Inspections, & Enforcement",47418.0,69462.0
2805,532397,Health,83815.0,89816.0
2806,550488,"Technology, Data & Innovation",37413.0,48940.0
2807,550752,Administration & Human Resources,49950.0,71209.0
2808,527638,"Public Safety, Inspections, & Enforcement",45210.0,63880.0
2809,549896,"Public Safety, Inspections, & Enforcement",42507.0,48883.0
2810,517250,Health,76174.0,76174.0
2811,436356,"Finance, Accounting, & Procurement Health",60193.0,77000.0
2812,541726,Legal Affairs,57.99,57.99
2813,539977,"Communications & Intergovernmental Affairs Legal Affairs Public Safety, Inspections, & Enforcement",80440.0,167610.0
2814,539618,"Health Public Safety, Inspections, & Enforcement",34027.0,47967.0
2815,551049,Constituent Services & Community Programs,60718.0,69826.0
2816,530947,Legal Affairs,71423.0,105000.0
2817,529689,"Health Public Safety, Inspections, & Enforcement",34027.0,34027.0
2818,536833,"Engineering, Architecture, & Planning",61198.0,70378.0
2819,546341,Communications & Intergovernmental Affairs,36390.0,41848.0
2820,550248,Communications & Intergovernmental Affairs,54100.0,77250.0
2821,549070,Administration & Human Resources Communications & Intergovernmental Affairs Social Services,135000.0,162000.0
2822,348560,"Finance, Accounting, & Procurement",49390.0,59183.0
2823,530814,"Legal Affairs Policy, Research & Analysis",71423.0,107032.0
2824,550726,"Finance, Accounting, & Procurement",50972.0,82730.0
2825,531441,"Technology, Data & Innovation",92194.0,119610.0
2826,550800,"Constituent Services & Community Programs Legal Affairs Public Safety, Inspections, & Enforcement Social Services",70000.0,70000.0
2827,526261,"Finance, Accounting, & Procurement",70611.0,81203.0
2828,533559,Social Services,51079.0,58741.0
2829,489392,Legal Affairs,95000.0,95000.0
2830,509609,"Technology, Data & Innovation",15.5,17.3
2831,542721,"Legal Affairs Policy, Research & Analysis",71423.0,107032.0
2832,527839,"Engineering, Architecture, & Planning Public Safety, Inspections, & Enforcement",90114.0,122168.0
2833,521976,Administration & Human Resources Social Services,94715.0,136260.0
2834,542847,Health,44449.0,51116.0
2835,539658,Administration & Human Resources,58695.0,67499.0
2836,540598,"Engineering, Architecture, & Planning",57078.0,65640.0
2837,541024,"Technology, Data & Innovation",130000.0,180000.0
2838,518848,Communications & Intergovernmental Affairs,115000.0,140000.0
2839,541406,"Engineering, Architecture, & Planning",57078.0,85646.0
2840,465115,Constituent Services & Community Programs Legal Affairs Social Services,47418.0,54531.0
2841,530616,"Finance, Accounting, & Procurement",80931.0,100000.0
2842,533394,Constituent Services & Community Programs Health Social Services,61302.0,70497.0
2843,545807,"Constituent Services & Community Programs Engineering, Architecture, & Planning",57078.0,85646.0
2844,534233,"Engineering, Architecture, & Planning",80557.0,92640.0
2845,390805,"Administration & Human Resources Technology, Data & Innovation Building Operations & Maintenance",65731.0,75591.0
2846,536296,"Engineering, Architecture, & Planning",74650.0,85847.0
2847,532524,Social Services,140000.0,170000.0
2848,545968,Legal Affairs,63228.0,72712.0
2849,542727,Constituent Services & Community Programs Communications & Intergovernmental Affairs,54100.0,83981.0
2850,528326,Health,32850.0,37777.0
2851,526814,Legal Affairs,54100.0,65415.0
2852,550072,Administration & Human Resources,43929.0,57093.0
2853,533526,"Finance, Accounting, & Procurement",51132.0,78966.0
2854,550986,Administration & Human Resources,58700.0,161534.0
2855,529493,"Engineering, Architecture, & Planning",90000.0,110000.0
2856,543703,Building Operations & Maintenance,58700.0,161534.0
2857,532797,Administration & Human Resources,54100.0,62215.0
2858,551557,Constituent Services & Community Programs,38333.0,44083.0
2859,548301,Building Operations & Maintenance,240.8,240.8
2860,547422,"Public Safety, Inspections, & Enforcement",15.5,19.9
2861,527821,Building Operations & Maintenance,48.27,48.27
2862,549621,Administration & Human Resources Communications & Intergovernmental Affairs,80931.0,185000.0
2863,460742,"Engineering, Architecture, & Planning",57078.0,85646.0
2864,527818,Building Operations & Maintenance,39.9,39.9
2865,535727,"Finance, Accounting, & Procurement",60000.0,78966.0
2866,547400,Social Services,51199.0,58879.0
2867,545252,Administration & Human Resources Social Services,94715.0,94715.0
2868,541835,Legal Affairs,77000.0,93500.0
2869,548986,"Policy, Research & Analysis",56013.0,73243.0
2870,532171,Social Services,40017.0,46019.0
2871,539658,Administration & Human Resources,58695.0,67499.0
2872,542218,"Engineering, Architecture, & Planning",74650.0,109409.0
2873,532558,"Constituent Services & Community Programs Communications & Intergovernmental Affairs Finance, Accounting, & Procurement Policy, Research & Analysis",50000.0,60000.0
2874,533783,Communications & Intergovernmental Affairs Social Services,29.6114,34.05
2875,547873,Legal Affairs,72038.0,135000.0
